legacy_timestamp	log_before	log_after	mer_before	mer_after
2025-12-23T21:32:42Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-27T21:13:18Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-31T20:49:26Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-04T20:25:42Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-08T20:01:10Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-12T19:36:37Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-16T19:26:15Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-20T19:02:00Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-24T18:39:01Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-01-28T18:17:50Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-01T17:56:16Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-05T17:33:01Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-09T17:12:22Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-13T16:49:08Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-17T16:24:49Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-21T16:01:21Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-02-25T15:36:49Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-01T15:14:10Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-05T14:52:56Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-09T14:29:17Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-13T14:06:39Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-17T13:49:22Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-21T13:28:10Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-25T13:08:42Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-03-29T12:46:49Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2026-04-02T12:25:24Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
