legacy_timestamp	log_before	log_after	mer_before	mer_after
2022-04-14T06:51:34Z	0063_6257A4D2.BIN	0063_6257A4D2.BIN	0063_62612F8E.MER	0063_62612F8E.MER
2022-04-28T00:52:27Z	0063_6269BD31.BIN	0063_6269BD31.BIN	0063_62744A8A.MER	0063_62744A8A.MER
2022-05-09T20:41:32Z	0063_627969B3.BIN	0063_627969B3.BIN	0063_627E6D9C.MER	0063_627E6D9C.MER
2022-05-27T20:33:57Z	0063_6290F692.BIN	0063_6290F692.BIN	0063_6293F74C.MER	0063_6293F74C.MER
2022-05-30T00:31:06Z	0063_6293F86E.BIN	0063_6293F86E.BIN	0063_6297ED33.MER	0063_6297ED33.MER
2022-06-02T00:20:44Z	0063_6297EE57.BIN	0063_6297EE57.BIN	0063_629C3A52.MER	0063_629C3A52.MER
2022-06-08T04:36:03Z	0063_62A01A40.BIN	0063_62A01A40.BIN	0063_62A68CA0.MER	0063_62A68CA0.MER
2022-07-06T16:20:24Z	0063_62C58EAC.BIN	0063_62C58EAC.BIN	0063_62D013A1.MER	0063_62D013A1.MER
2022-07-14T15:41:53Z	0063_62D013E5.BIN	0063_62D013E5.BIN	0063_62D48EFD.MER	0063_62D48EFD.MER
2022-07-27T14:45:49Z	0063_62E14E29.BIN	0063_62E14E29.BIN	0063_62E4E5E3.MER	0063_62E4E5E3.MER
2022-08-12T00:35:47Z	0063_62F56F49.BIN	0063_62F56F49.BIN	0063_62FA7E3F.MER	0063_62FA7E3F.MER
2022-08-19T02:21:46Z	0063_62FEE4AB.BIN	0063_62FEE4AB.BIN	0063_6300248D.MER	0063_6300248D.MER
2022-08-19T03:23:19Z	0063_62FEE4AB.BIN	0063_62FEE4AB.BIN	0063_6300248D.MER	0063_6300248D.MER
2022-08-20T01:41:14Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_6300248D.MER	0063_630379BD.MER
2022-08-20T02:15:33Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_6300248D.MER	0063_630379BD.MER
2022-08-20T02:58:42Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_6300248D.MER	0063_630379BD.MER
2022-08-20T03:43:35Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_6300248D.MER	0063_630379BD.MER
2022-08-22T14:17:36Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_630379BD.MER	0063_630B5DF3.MER
2022-08-24T10:53:08Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_630379BD.MER	0063_630B5DF3.MER
2022-08-24T12:03:16Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_630B5DF3.MER	0063_630B5DF3.MER
2022-08-24T12:44:59Z	0063_62FEE4AB.BIN	0063_630B5F21.BIN	0063_630B5DF3.MER	0063_630B5DF3.MER
2022-09-05T19:02:08Z	0063_630B5F21.BIN	0063_632213EB.BIN	0063_63163B18.MER	0063_632212BD.MER
2022-09-05T19:38:44Z	0063_630B5F21.BIN	0063_632213EB.BIN	0063_63163B18.MER	0063_632212BD.MER
2022-09-05T20:14:00Z	0063_630B5F21.BIN	0063_632213EB.BIN	0063_63163B18.MER	0063_632212BD.MER
2022-09-05T20:51:10Z	0063_630B5F21.BIN	0063_632213EB.BIN	0063_63163B18.MER	0063_632212BD.MER
2022-09-05T21:35:45Z	0063_630B5F21.BIN	0063_632213EB.BIN	0063_63163B18.MER	0063_632212BD.MER
2022-09-16T19:13:51Z	0063_632213EB.BIN	<none>	0063_632212BD.MER	0063_632AA699.MER
2022-09-16T19:50:08Z	0063_632213EB.BIN	<none>	0063_632212BD.MER	0063_632AA699.MER
2022-09-16T20:44:12Z	0063_632213EB.BIN	<none>	0063_632212BD.MER	0063_632AA699.MER
2022-09-16T21:23:27Z	0063_632213EB.BIN	<none>	0063_632212BD.MER	0063_632AA699.MER
2022-09-19T01:01:40Z	0063_632213EB.BIN	<none>	0063_632AA699.MER	0063_632AA699.MER
2022-09-19T02:13:58Z	0063_632213EB.BIN	<none>	0063_632AA699.MER	0063_632AA699.MER
2022-09-21T06:50:48Z	0063_632213EB.BIN	<none>	0063_632AA699.MER	<none>
2022-09-21T07:29:12Z	0063_632213EB.BIN	<none>	0063_632AA699.MER	<none>
2022-09-21T08:31:12Z	0063_632213EB.BIN	<none>	0063_632AA699.MER	<none>
